genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300025739_13,3300025739,2516875,304,10420,0,0,0,17,78.05,1.08,72.65,MQ,OTU-2356,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Arctic peat soil,-156.789,71.2906
3300020146_5,3300020146,4309698,587,7977,0,0,0,46,77.43,1.75,68.68,MQ,OTU-6636,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__GCA-2737665;g__;s__,Terrestrial,Soil,soil,-116.255,33.305
3300026251_21,3300026251,2554472,324,10573,1,1,0,28,77.35,1.98,67.45,MQ,OTU-821,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Pond soil,-122.133,37.4961
3300025857_17,3300025857,2383021,388,6504,0,0,0,24,77.11,2,67.11,MQ,OTU-9988,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Arctic peat soil,-156.789,71.2906
3300023055_12,3300023055,2089670,51,64996,0,3,0,54,77.1,0,77.1,MQ,OTU-8562,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium_A;s__,Terrestrial,Soil,enriched soil aggregate,-93,42
3300025739_15,3300025739,2350461,196,16046,0,0,0,15,76.94,1.61,68.89,MQ,OTU-8784,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Arctic peat soil,-156.789,71.2906
3300025716_18,3300025716,1719681,261,7292,1,1,1,32,76.9,1.3,70.4,MQ,OTU-750,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-08;s__,Terrestrial,Soil,Arctic peat soil,-156.789,71.2906
3300012853_7,3300012853,4343362,15,434333,0,3,0,45,76.68,0.05,76.43,MQ,OTU-2825,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300021478_8,3300021478,2380412,370,7131,0,1,1,21,76.65,4.61,53.6,MQ,OTU-10891,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1946;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300021420_7,3300021420,2745861,424,7225,0,1,0,18,76.64,0.27,75.29,MQ,OTU-2682,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300009789_16,3300009789,3093179,436,8284,1,1,1,32,76.49,1.23,70.34,MQ,OTU-1148,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter_A;s__,Terrestrial,Soil,Serpentine soil,-122.428,38.8692
3300012985_9,3300012985,3324876,601,5774,0,0,0,22,76.28,1.23,70.13,MQ,OTU-14932,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Parafilimonas;s__,Terrestrial,Soil,soil,-76.3842,42.4531
3300026156_13,3300026156,2524337,233,15646,0,0,0,25,75.87,0,75.87,MQ,OTU-821,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Pond soil,-122.133,37.4969
3300020594_13,3300020594,2014809,217,12838,0,1,0,31,75.8,0.74,72.1,MQ,OTU-3575,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012856_12,3300012856,3014771,466,7131,0,0,0,52,75.7,1.12,70.1,MQ,OTU-2937,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indoltheticum,Terrestrial,Soil,soil,-89.4011,43.073
3300025888_48,3300025888,1301031,139,12578,2,1,1,29,75.63,0.95,70.88,MQ,OTU-750,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-08;s__,Terrestrial,Soil,Arctic peat soil,-156.81,71.2709
3300027867_11,3300027867,3318267,366,12250,1,1,2,35,75.62,1.51,68.07,MQ,OTU-5707,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300012865_9,3300012865,3958279,19,334395,0,2,0,37,75.12,0.64,71.92,MQ,OTU-4003,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter agri,Terrestrial,Soil,soil,-89.4011,43.073
